id	codigo	descricao	data_publicacao_fake	data_publicacao
	2708501	São Luís do Quitunde	1012009	01-01-2009
	2708600	São Miguel dos Campos	1012009	01-01-2009
	2708709	São Miguel dos Milagres	1012009	01-01-2009
	2708808	São Sebastião	1012009	01-01-2009
	2708907	Satuba	1012009	01-01-2009
	2708956	Senador Rui Palmeira	1012009	01-01-2009
	2709004	Tanque d'Arca	1012009	01-01-2009
	2709103	Taquarana	1012009	01-01-2009
	2709152	Teotônio Vilela	1012009	01-01-2009
	2709202	Traipu	1012009	01-01-2009
	2709301	União dos Palmares	1012009	01-01-2009
	2709400	Viçosa	1012009	01-01-2009
	1700251	Abreulândia	1012009	01-01-2009
	1700301	Aguiarnópolis	1012009	01-01-2009
	1700350	Aliança do Tocantins	1012009	01-01-2009
	1700400	Almas	1012009	01-01-2009
	1700707	Alvorada	1012009	01-01-2009
	1701002	Ananás	1012009	01-01-2009
	1701051	Angico	1012009	01-01-2009
	1701101	Aparecida do Rio Negro	1012009	01-01-2009
	1701309	Aragominas	1012009	01-01-2009
	1701903	Araguacema	1012009	01-01-2009
	1702000	Araguaçu	1012009	01-01-2009
	1702109	Araguaína	1012009	01-01-2009
	1702158	Araguanã	1012009	01-01-2009
	1702208	Araguatins	1012009	01-01-2009
	1702307	Arapoema	1012009	01-01-2009
	1702406	Arraias	1012009	01-01-2009
	1702554	Augustinópolis	1012009	01-01-2009
	1702703	Aurora do Tocantins	1012009	01-01-2009
	1702901	Axixá do Tocantins	1012009	01-01-2009
	1703008	Babaçulândia	1012009	01-01-2009
	1703057	Bandeirantes do Tocantins	1012009	01-01-2009
	1703073	Barra do Ouro	1012009	01-01-2009
	1703107	Barrolândia	1012009	01-01-2009
	1703206	Bernardo Sayão	1012009	01-01-2009
	1703305	Bom Jesus do Tocantins	1012009	01-01-2009
	1703602	Brasilândia do Tocantins	1012009	01-01-2009
	1703701	Brejinho de Nazaré	1012009	01-01-2009
	1703800	Buriti do Tocantins	1012009	01-01-2009
	1703826	Cachoeirinha	1012009	01-01-2009
	1703842	Campos Lindos	1012009	01-01-2009
	1703867	Cariri do Tocantins	1012009	01-01-2009
	1703883	Carmolândia	1012009	01-01-2009
	1703891	Carrasco Bonito	1012009	01-01-2009
	1703909	Caseara	1012009	01-01-2009
	1704105	Centenário	1012009	01-01-2009
	1705102	Chapada da Natividade	1012009	01-01-2009
	1704600	Chapada de Areia	1012009	01-01-2009
	1705508	Colinas do Tocantins	1012009	01-01-2009
	1716703	Colméia	1012009	01-01-2009
	1705557	Combinado	1012009	01-01-2009
	1705607	Conceição do Tocantins	1012009	01-01-2009
	1706001	Couto de Magalhães	1012009	01-01-2009
	1706100	Cristalândia	1012009	01-01-2009
	1706258	Crixás do Tocantins	1012009	01-01-2009
	1706506	Darcinópolis	1012009	01-01-2009
	1707009	Dianópolis	1012009	01-01-2009
	1707108	Divinópolis do Tocantins	1012009	01-01-2009
	1707207	Dois Irmãos do Tocantins	1012009	01-01-2009
	1707306	Dueré	1012009	01-01-2009
	1707405	Esperantina	1012009	01-01-2009
	1707553	Fátima	1012009	01-01-2009
	1707652	Figueirópolis	1012009	01-01-2009
	1707702	Filadélfia	1012009	01-01-2009
	1708205	Formoso do Araguaia	1012009	01-01-2009
	1708254	Fortaleza do Tabocão	1012009	01-01-2009
	1708304	Goianorte	1012009	01-01-2009
	1709005	Goiatins	1012009	01-01-2009
	1709302	Guaraí	1012009	01-01-2009
	1709500	Gurupi	1012009	01-01-2009
	1709807	Ipueiras	1012009	01-01-2009
	1710508	Itacajá	1012009	01-01-2009
	1710706	Itaguatins	1012009	01-01-2009
	1710904	Itapiratins	1012009	01-01-2009
	1711100	Itaporã do Tocantins	1012009	01-01-2009
	1711506	Jaú do Tocantins	1012009	01-01-2009
	1711803	Juarina	1012009	01-01-2009
	1711902	Lagoa da Confusão	1012009	01-01-2009
	1711951	Lagoa do Tocantins	1012009	01-01-2009
	1712009	Lajeado	1012009	01-01-2009
	1712157	Lavandeira	1012009	01-01-2009
	1712405	Lizarda	1012009	01-01-2009
	1712454	Luzinópolis	1012009	01-01-2009
	1712504	Marianópolis do Tocantins	1012009	01-01-2009
	1712702	Mateiros	1012009	01-01-2009
	1712801	Maurilândia do Tocantins	1012009	01-01-2009
	1713205	Miracema do Tocantins	1012009	01-01-2009
	1713304	Miranorte	1012009	01-01-2009
	1713601	Monte do Carmo	1012009	01-01-2009
	1713700	Monte Santo do Tocantins	1012009	01-01-2009
	1713957	Muricilândia	1012009	01-01-2009
	1714203	Natividade	1012009	01-01-2009
	1714302	Nazaré	1012009	01-01-2009
	1714880	Nova Olinda	1012009	01-01-2009
	1715002	Nova Rosalândia	1012009	01-01-2009
	1715101	Novo Acordo	1012009	01-01-2009
	1715150	Novo Alegre	1012009	01-01-2009
	1715259	Novo Jardim	1012009	01-01-2009
	1715507	Oliveira de Fátima	1012009	01-01-2009
	1721000	Palmas	1012009	01-01-2009
	1715705	Palmeirante	1012009	01-01-2009
	1713809	Palmeiras do Tocantins	1012009	01-01-2009
	1715754	Palmeirópolis	1012009	01-01-2009
	1716109	Paraíso do Tocantins	1012009	01-01-2009
	1716208	Paranã	1012009	01-01-2009
	1716307	Pau D'Arco	1012009	01-01-2009
	1716505	Pedro Afonso	1012009	01-01-2009
	1716604	Peixe	1012009	01-01-2009
	1716653	Pequizeiro	1012009	01-01-2009
	1717008	Pindorama do Tocantins	1012009	01-01-2009
	1717206	Piraquê	1012009	01-01-2009
	1717503	Pium	1012009	01-01-2009
	1717800	Ponte Alta do Bom Jesus	1012009	01-01-2009
	1717909	Ponte Alta do Tocantins	1012009	01-01-2009
	1718006	Porto Alegre do Tocantins	1012009	01-01-2009
	1718204	Porto Nacional	1012009	01-01-2009
	1718303	Praia Norte	1012009	01-01-2009
	1718402	Presidente Kennedy	1012009	01-01-2009
	1718451	Pugmil	1012009	01-01-2009
	1718501	Recursolândia	1012009	01-01-2009
	1718550	Riachinho	1012009	01-01-2009
	1718659	Rio da Conceição	1012009	01-01-2009
	1718709	Rio dos Bois	1012009	01-01-2009
	1718758	Rio Sono	1012009	01-01-2009
	1718808	Sampaio	1012009	01-01-2009
	1718840	Sandolândia	1012009	01-01-2009
	1718865	Santa Fé do Araguaia	1012009	01-01-2009
	1718881	Santa Maria do Tocantins	1012009	01-01-2009
	1718899	Santa Rita do Tocantins	1012009	01-01-2009
	1718907	Santa Rosa do Tocantins	1012009	01-01-2009
	1719004	Santa Tereza do Tocantins	1012009	01-01-2009
	1720002	Santa Terezinha do Tocantins	1012009	01-01-2009
	1720101	São Bento do Tocantins	1012009	01-01-2009
	1720150	São Félix do Tocantins	1012009	01-01-2009
	1720200	São Miguel do Tocantins	1012009	01-01-2009
	1720259	São Salvador do Tocantins	1012009	01-01-2009
	1720309	São Sebastião do Tocantins	1012009	01-01-2009
	1720499	São Valério da Natividade	1012009	01-01-2009
	1720655	Silvanópolis	1012009	01-01-2009
	1720804	Sítio Novo do Tocantins	1012009	01-01-2009
	1720853	Sucupira	1012009	01-01-2009
	1720903	Taguatinga	1012009	01-01-2009
	1720937	Taipas do Tocantins	1012009	01-01-2009
	1720978	Talismã	1012009	01-01-2009
	1721109	Tocantínia	1012009	01-01-2009
	1721208	Tocantinópolis	1012009	01-01-2009
	1721257	Tupirama	1012009	01-01-2009
	1721307	Tupiratins	1012009	01-01-2009
	1722081	Wanderlândia	1012009	01-01-2009
	1722107	Xambioá	1012009	01-01-2009
	5100102	Acorizal	1012009	01-01-2009
	5100201	Água Boa	1012009	01-01-2009
	5100250	Alta Floresta	1012009	01-01-2009
	5100300	Alto Araguaia	1012009	01-01-2009
	5100359	Alto Boa Vista	1012009	01-01-2009
	5100409	Alto Garças	1012009	01-01-2009
	5100508	Alto Paraguai	1012009	01-01-2009
	5100607	Alto Taquari	1012009	01-01-2009
	5100805	Apiacás	1012009	01-01-2009
	5101001	Araguaiana	1012009	01-01-2009
	5101209	Araguainha	1012009	01-01-2009
	5101258	Araputanga	1012009	01-01-2009
	5101308	Arenápolis	1012009	01-01-2009
	5101407	Aripuanã	1012009	01-01-2009
	5101605	Barão de Melgaço	1012009	01-01-2009
	5101704	Barra do Bugres	1012009	01-01-2009
	5101803	Barra do Garças	1012009	01-01-2009
	5101852	Bom Jesus do Araguaia	1012009	01-01-2009
	5101902	Brasnorte	1012009	01-01-2009
	5102504	Cáceres	1012009	01-01-2009
	5102603	Campinápolis	1012009	01-01-2009
	5102637	Campo Novo do Parecis	1012009	01-01-2009
	5102678	Campo Verde	1012009	01-01-2009
	5102686	Campos de Júlio	1012009	01-01-2009
	5102694	Canabrava do Norte	1012009	01-01-2009
	5102702	Canarana	1012009	01-01-2009
	5102793	Carlinda	1012009	01-01-2009
	5102850	Castanheira	1012009	01-01-2009
	5103007	Chapada dos Guimarães	1012009	01-01-2009
	5103056	Cláudia	1012009	01-01-2009
	5103106	Cocalinho	1012009	01-01-2009
	5103205	Colíder	1012009	01-01-2009
	5103254	Colniza	1012009	01-01-2009
	5103304	Comodoro	1012009	01-01-2009
	5103353	Confresa	1012009	01-01-2009
	5103361	Conquista D'Oeste	1012009	01-01-2009
	5103379	Cotriguaçu	1012009	01-01-2009
	5103403	Cuiabá	1012009	01-01-2009
	5103437	Curvelândia	1012009	01-01-2009
	5103452	Denise	1012009	01-01-2009
	5103502	Diamantino	1012009	01-01-2009
	5103601	Dom Aquino	1012009	01-01-2009
	5103700	Feliz Natal	1012009	01-01-2009
	5103809	Figueirópolis D'Oeste	1012009	01-01-2009
	5103858	Gaúcha do Norte	1012009	01-01-2009
	5103908	General Carneiro	1012009	01-01-2009
	5103957	Glória D'Oeste	1012009	01-01-2009
	5104104	Guarantã do Norte	1012009	01-01-2009
	5104203	Guiratinga	1012009	01-01-2009
	5104500	Indiavaí	1012009	01-01-2009
	5104526	Ipiranga do Norte	1012009	01-01-2009
	5104542	Itanhangá	1012009	01-01-2009
	5104559	Itaúba	1012009	01-01-2009
	5104609	Itiquira	1012009	01-01-2009
	5104807	Jaciara	1012009	01-01-2009
	5104906	Jangada	1012009	01-01-2009
	5105002	Jauru	1012009	01-01-2009
	5105101	Juara	1012009	01-01-2009
	5105150	Juína	1012009	01-01-2009
	5105176	Juruena	1012009	01-01-2009
	5105200	Juscimeira	1012009	01-01-2009
	5105234	Lambari D'Oeste	1012009	01-01-2009
	5105259	Lucas do Rio Verde	1012009	01-01-2009
	5105309	Luciára	1012009	01-01-2009
	5105580	Marcelândia	1012009	01-01-2009
	5105606	Matupá	1012009	01-01-2009
	5105622	Mirassol d'Oeste	1012009	01-01-2009
	5105903	Nobres	1012009	01-01-2009
	5106000	Nortelândia	1012009	01-01-2009
	5106109	Nossa Senhora do Livramento	1012009	01-01-2009
	5106158	Nova Bandeirantes	1012009	01-01-2009
	5106208	Nova Brasilândia	1012009	01-01-2009
	5106216	Nova Canaã do Norte	1012009	01-01-2009
	5108808	Nova Guarita	1012009	01-01-2009
	5106182	Nova Lacerda	1012009	01-01-2009
	5108857	Nova Marilândia	1012009	01-01-2009
	5108907	Nova Maringá	1012009	01-01-2009
	5108956	Nova Monte Verde	1012009	01-01-2009
	5106224	Nova Mutum	1012009	01-01-2009
	5106174	Nova Nazaré	1012009	01-01-2009
	5106232	Nova Olímpia	1012009	01-01-2009
	5106190	Nova Santa Helena	1012009	01-01-2009
	5106240	Nova Ubiratã	1012009	01-01-2009
	5106257	Nova Xavantina	1012009	01-01-2009
	5106273	Novo Horizonte do Norte	1012009	01-01-2009
	5106265	Novo Mundo	1012009	01-01-2009
	5106315	Novo Santo Antônio	1012009	01-01-2009
	5106281	Novo São Joaquim	1012009	01-01-2009
	5106299	Paranaíta	1012009	01-01-2009
	5106307	Paranatinga	1012009	01-01-2009
	5106372	Pedra Preta	1012009	01-01-2009
	5106422	Peixoto de Azevedo	1012009	01-01-2009
	5106455	Planalto da Serra	1012009	01-01-2009
	5106505	Poconé	1012009	01-01-2009
	5106653	Pontal do Araguaia	1012009	01-01-2009
	5106703	Ponte Branca	1012009	01-01-2009
	5106752	Pontes e Lacerda	1012009	01-01-2009
	5106778	Porto Alegre do Norte	1012009	01-01-2009
	5106802	Porto dos Gaúchos	1012009	01-01-2009
	5106828	Porto Esperidião	1012009	01-01-2009
	5106851	Porto Estrela	1012009	01-01-2009
	5107008	Poxoréo	1012009	01-01-2009
	5107040	Primavera do Leste	1012009	01-01-2009
	5107065	Querência	1012009	01-01-2009
	5107156	Reserva do Cabaçal	1012009	01-01-2009
	5107180	Ribeirão Cascalheira	1012009	01-01-2009
	5107198	Ribeirãozinho	1012009	01-01-2009
	5107206	Rio Branco	1012009	01-01-2009
	5107578	Rondolândia	1012009	01-01-2009
	5107602	Rondonópolis	1012009	01-01-2009
	5107701	Rosário Oeste	1012009	01-01-2009
	5107750	Salto do Céu	1012009	01-01-2009
	5107248	Santa Carmem	1012009	01-01-2009
	5107743	Santa Cruz do Xingu	1012009	01-01-2009
	5107768	Santa Rita do Trivelato	1012009	01-01-2009
	5107776	Santa Terezinha	1012009	01-01-2009
	5107263	Santo Afonso	1012009	01-01-2009
	5107792	Santo Antônio do Leste	1012009	01-01-2009
	5107800	Santo Antônio do Leverger	1012009	01-01-2009
	5107859	São Félix do Araguaia	1012009	01-01-2009
	5107297	São José do Povo	1012009	01-01-2009
	5107305	São José do Rio Claro	1012009	01-01-2009
	5107354	São José do Xingu	1012009	01-01-2009
	5107107	São José dos Quatro Marcos	1012009	01-01-2009
	5107404	São Pedro da Cipa	1012009	01-01-2009
	5107875	Sapezal	1012009	01-01-2009
	5107883	Serra Nova Dourada	1012009	01-01-2009
	5107909	Sinop	1012009	01-01-2009
	5107925	Sorriso	1012009	01-01-2009
	5107941	Tabaporã	1012009	01-01-2009
	5107958	Tangará da Serra	1012009	01-01-2009
	5108006	Tapurah	1012009	01-01-2009
	5108055	Terra Nova do Norte	1012009	01-01-2009
	5108105	Tesouro	1012009	01-01-2009
	5108204	Torixoréu	1012009	01-01-2009
	5108303	União do Sul	1012009	01-01-2009
	5108352	Vale de São Domingos	1012009	01-01-2009
	5108402	Várzea Grande	1012009	01-01-2009
	5108501	Vera	1012009	01-01-2009
	5105507	Vila Bela da Santíssima Trindade	1012009	01-01-2009
	5108600	Vila Rica	1012009	01-01-2009
	1500107	Abaetetuba	1012009	01-01-2009
	1500131	Abel Figueiredo	1012009	01-01-2009
	1500206	Acará	1012009	01-01-2009
	1500305	Afuá	1012009	01-01-2009
	1500347	Água Azul do Norte	1012009	01-01-2009
	1500404	Alenquer	1012009	01-01-2009
	1500503	Almeirim	1012009	01-01-2009
	1500602	Altamira	1012009	01-01-2009
	1500701	Anajás	1012009	01-01-2009
	1500800	Ananindeua	1012009	01-01-2009
	1500859	Anapu	1012009	01-01-2009
	1500909	Augusto Corrêa	1012009	01-01-2009
	1500958	Aurora do Pará	1012009	01-01-2009
	1501006	Aveiro	1012009	01-01-2009
	1501105	Bagre	1012009	01-01-2009
	1501204	Baião	1012009	01-01-2009
	1501253	Bannach	1012009	01-01-2009
	1501303	Barcarena	1012009	01-01-2009
	1501402	Belém	1012009	01-01-2009
	1501451	Belterra	1012009	01-01-2009
	1501501	Benevides	1012009	01-01-2009
	1501576	Bom Jesus do Tocantins	1012009	01-01-2009
	1501600	Bonito	1012009	01-01-2009
	1501709	Bragança	1012009	01-01-2009
	1501725	Brasil Novo	1012009	01-01-2009
	1501758	Brejo Grande do Araguaia	1012009	01-01-2009
	1501782	Breu Branco	1012009	01-01-2009
	1501808	Breves	1012009	01-01-2009
	1501907	Bujaru	1012009	01-01-2009
	1502004	Cachoeira do Arari	1012009	01-01-2009
	1501956	Cachoeira do Piriá	1012009	01-01-2009
	1502103	Cametá	1012009	01-01-2009
	1502152	Canaã dos Carajás	1012009	01-01-2009
	1502202	Capanema	1012009	01-01-2009
	1502301	Capitão Poço	1012009	01-01-2009
	1502400	Castanhal	1012009	01-01-2009
	1502509	Chaves	1012009	01-01-2009
	1502608	Colares	1012009	01-01-2009
	1502707	Conceição do Araguaia	1012009	01-01-2009
	1502756	Concórdia do Pará	1012009	01-01-2009
	1502764	Cumaru do Norte	1012009	01-01-2009
	1502772	Curionópolis	1012009	01-01-2009
	1502806	Curralinho	1012009	01-01-2009
	1502855	Curuá	1012009	01-01-2009
	1502905	Curuçá	1012009	01-01-2009
	1502939	Dom Eliseu	1012009	01-01-2009
	1502954	Eldorado dos Carajás	1012009	01-01-2009
	1503002	Faro	1012009	01-01-2009
	1503044	Floresta do Araguaia	1012009	01-01-2009
	1503077	Garrafão do Norte	1012009	01-01-2009
	1503093	Goianésia do Pará	1012009	01-01-2009
	1503101	Gurupá	1012009	01-01-2009
	1503200	Igarapé-Açu	1012009	01-01-2009
	1503309	Igarapé-Miri	1012009	01-01-2009
	1503408	Inhangapi	1012009	01-01-2009
	1503457	Ipixuna do Pará	1012009	01-01-2009
	1503507	Irituia	1012009	01-01-2009
	1503606	Itaituba	1012009	01-01-2009
	1503705	Itupiranga	1012009	01-01-2009
	1503754	Jacareacanga	1012009	01-01-2009
	1503804	Jacundá	1012009	01-01-2009
	1503903	Juruti	1012009	01-01-2009
	1504000	Limoeiro do Ajuru	1012009	01-01-2009
	1504059	Mãe do Rio	1012009	01-01-2009
	1504109	Magalhães Barata	1012009	01-01-2009
	1504208	Marabá	1012009	01-01-2009
	1504307	Maracanã	1012009	01-01-2009
	1504406	Marapanim	1012009	01-01-2009
	1504422	Marituba	1012009	01-01-2009
	1504455	Medicilândia	1012009	01-01-2009
	1504505	Melgaço	1012009	01-01-2009
	1504604	Mocajuba	1012009	01-01-2009
	1504703	Moju	1012009	01-01-2009
	1504752	Mojuí dos Campos	1012013	01-01-2013
	1504802	Monte Alegre	1012009	01-01-2009
	1504901	Muaná	1012009	01-01-2009
	1504950	Nova Esperança do Piriá	1012009	01-01-2009
	1504976	Nova Ipixuna	1012009	01-01-2009
	1505007	Nova Timboteua	1012009	01-01-2009
	1505031	Novo Progresso	1012009	01-01-2009
	1505064	Novo Repartimento	1012009	01-01-2009
	1505106	Óbidos	1012009	01-01-2009
	1505205	Oeiras do Pará	1012009	01-01-2009
	1505304	Oriximiná	1012009	01-01-2009
	1505403	Ourém	1012009	01-01-2009
	1505437	Ourilândia do Norte	1012009	01-01-2009
	1505486	Pacajá	1012009	01-01-2009
	1505494	Palestina do Pará	1012009	01-01-2009
	1505502	Paragominas	1012009	01-01-2009
	1505536	Parauapebas	1012009	01-01-2009
	1505551	Pau D'Arco	1012009	01-01-2009
	1505601	Peixe-Boi	1012009	01-01-2009
	1505635	Piçarra	1012009	01-01-2009
	1505650	Placas	1012009	01-01-2009
	1505700	Ponta de Pedras	1012009	01-01-2009
	1505809	Portel	1012009	01-01-2009
	1505908	Porto de Moz	1012009	01-01-2009
	1506005	Prainha	1012009	01-01-2009
	1506104	Primavera	1012009	01-01-2009
	1506112	Quatipuru	1012009	01-01-2009
	1506138	Redenção	1012009	01-01-2009
	1506161	Rio Maria	1012009	01-01-2009
	1506187	Rondon do Pará	1012009	01-01-2009
	1506195	Rurópolis	1012009	01-01-2009
	1506203	Salinópolis	1012009	01-01-2009
	1506302	Salvaterra	1012009	01-01-2009
	1506351	Santa Bárbara do Pará	1012009	01-01-2009
	1506401	Santa Cruz do Arari	1012009	01-01-2009
	1506500	Santa Isabel do Pará	1012009	01-01-2009
	1506559	Santa Luzia do Pará	1012009	01-01-2009
	1506583	Santa Maria das Barreiras	1012009	01-01-2009
	1506609	Santa Maria do Pará	1012009	01-01-2009
	1506708	Santana do Araguaia	1012009	01-01-2009
	1506807	Santarém	1012009	01-01-2009
	1506906	Santarém Novo	1012009	01-01-2009
	1507003	Santo Antônio do Tauá	1012009	01-01-2009
	1507102	São Caetano de Odivelas	1012009	01-01-2009
	1507151	São Domingos do Araguaia	1012009	01-01-2009
	1507201	São Domingos do Capim	1012009	01-01-2009
	1507300	São Félix do Xingu	1012009	01-01-2009
	1507409	São Francisco do Pará	1012009	01-01-2009
	1507458	São Geraldo do Araguaia	1012009	01-01-2009
	1507466	São João da Ponta	1012009	01-01-2009
	1507474	São João de Pirabas	1012009	01-01-2009
	1507508	São João do Araguaia	1012009	01-01-2009
	1507607	São Miguel do Guamá	1012009	01-01-2009
	1507706	São Sebastião da Boa Vista	1012009	01-01-2009
	1507755	Sapucaia	1012009	01-01-2009
	1507805	Senador José Porfírio	1012009	01-01-2009
	1507904	Soure	1012009	01-01-2009
	1507953	Tailândia	1012009	01-01-2009
	1507961	Terra Alta	1012009	01-01-2009
	1507979	Terra Santa	1012009	01-01-2009
	1508001	Tomé-Açu	1012009	01-01-2009
	1508035	Tracuateua	1012009	01-01-2009
	1508050	Trairão	1012009	01-01-2009
	1508084	Tucumã	1012009	01-01-2009
	1508100	Tucuruí	1012009	01-01-2009
	1508126	Ulianópolis	1012009	01-01-2009
	1508159	Uruará	1012009	01-01-2009
	1508209	Vigia	1012009	01-01-2009
	1508308	Viseu	1012009	01-01-2009
	1508357	Vitória do Xingu	1012009	01-01-2009
	1508407	Xinguara	1012009	01-01-2009
	2400109	Acari	1012009	01-01-2009
	2400208	Açu	1012009	01-01-2009
	2400307	Afonso Bezerra	1012009	01-01-2009
	2400406	Água Nova	1012009	01-01-2009
	2400505	Alexandria	1012009	01-01-2009
	2400604	Almino Afonso	1012009	01-01-2009
	2400703	Alto do Rodrigues	1012009	01-01-2009
	2400802	Angicos	1012009	01-01-2009
	2400901	Antônio Martins	1012009	01-01-2009
	2401008	Apodi	1012009	01-01-2009
	2401107	Areia Branca	1012009	01-01-2009
	2401206	Arês	1012009	01-01-2009
	2401305	Augusto Severo	1012009	01-01-2009
	2401404	Baía Formosa	1012009	01-01-2009
	2401453	Baraúna	1012009	01-01-2009
	2401503	Barcelona	1012009	01-01-2009
	2401602	Bento Fernandes	1012009	01-01-2009
	2401651	Bodó	1012009	01-01-2009
	2401701	Bom Jesus	1012009	01-01-2009
	2401800	Brejinho	1012009	01-01-2009
	2401859	Caiçara do Norte	1012009	01-01-2009
	2401909	Caiçara do Rio do Vento	1012009	01-01-2009
	2402006	Caicó	1012009	01-01-2009
	2402105	Campo Redondo	1012009	01-01-2009
	2402204	Canguaretama	1012009	01-01-2009
	2402303	Caraúbas	1012009	01-01-2009
	2402402	Carnaúba dos Dantas	1012009	01-01-2009
	2402501	Carnaubais	1012009	01-01-2009
	2402600	Ceará-Mirim	1012009	01-01-2009
	2402709	Cerro Corá	1012009	01-01-2009
	2402808	Coronel Ezequiel	1012009	01-01-2009
	2402907	Coronel João Pessoa	1012009	01-01-2009
	2403004	Cruzeta	1012009	01-01-2009
	2403103	Currais Novos	1012009	01-01-2009
	2403202	Doutor Severiano	1012009	01-01-2009
	2403301	Encanto	1012009	01-01-2009
	2403400	Equador	1012009	01-01-2009
	2403509	Espírito Santo	1012009	01-01-2009
	2403608	Extremoz	1012009	01-01-2009
	2403707	Felipe Guerra	1012009	01-01-2009
	2403756	Fernando Pedroza	1012009	01-01-2009
	2403806	Florânia	1012009	01-01-2009
	2403905	Francisco Dantas	1012009	01-01-2009
	2404002	Frutuoso Gomes	1012009	01-01-2009
	2404101	Galinhos	1012009	01-01-2009
	2404200	Goianinha	1012009	01-01-2009
	2404309	Governador Dix-Sept Rosado	1012009	01-01-2009
	2404408	Grossos	1012009	01-01-2009
	2404507	Guamaré	1012009	01-01-2009
	2404606	Ielmo Marinho	1012009	01-01-2009
	2404705	Ipanguaçu	1012009	01-01-2009
	2404804	Ipueira	1012009	01-01-2009
	2404853	Itajá	1012009	01-01-2009
	2404903	Itaú	1012009	01-01-2009
	2405009	Jaçanã	1012009	01-01-2009
	2405108	Jandaíra	1012009	01-01-2009
	2405207	Janduís	1012009	01-01-2009
	2405306	Januário Cicco	1012009	01-01-2009
	2405405	Japi	1012009	01-01-2009
	2405504	Jardim de Angicos	1012009	01-01-2009
	2405603	Jardim de Piranhas	1012009	01-01-2009
	2405702	Jardim do Seridó	1012009	01-01-2009
	2405801	João Câmara	1012009	01-01-2009
	2405900	João Dias	1012009	01-01-2009
	2406007	José da Penha	1012009	01-01-2009
