codigo,unidade,data_publicacao,descricao_unidade,id
84451110,UN,2016-01-01,Unidade,
84451120,UN,2016-01-01,Unidade,
84451190,UN,2016-01-01,Unidade,
84451200,UN,2016-01-01,Unidade,
84451300,UN,2016-01-01,Unidade,
84451910,UN,2016-01-01,Unidade,
84451921,UN,2016-01-01,Unidade,
84451922,UN,2016-01-01,Unidade,
84451923,UN,2016-01-01,Unidade,
84451924,UN,2016-01-01,Unidade,
84451925,UN,2016-01-01,Unidade,
84451926,UN,2016-01-01,Unidade,
84451927,UN,2016-01-01,Unidade,
84451929,UN,2016-01-01,Unidade,
84452000,UN,2016-01-01,Unidade,
84453010,UN,2016-01-01,Unidade,
84453090,UN,2016-01-01,Unidade,
84454011,UN,2016-01-01,Unidade,
84454012,UN,2016-01-01,Unidade,
84454018,UN,2016-01-01,Unidade,
84454019,UN,2016-01-01,Unidade,
84454021,UN,2016-01-01,Unidade,
84454029,UN,2016-01-01,Unidade,
84454031,UN,2016-01-01,Unidade,
84454039,UN,2016-01-01,Unidade,
84454040,UN,2016-01-01,Unidade,
84454090,UN,2016-01-01,Unidade,
84459010,UN,2016-01-01,Unidade,
84459020,UN,2016-01-01,Unidade,
84459030,UN,2016-01-01,Unidade,
84459040,UN,2016-01-01,Unidade,
84459090,UN,2016-01-01,Unidade,
84461010,UN,2016-01-01,Unidade,
84461090,UN,2016-01-01,Unidade,
84462100,UN,2016-01-01,Unidade,
84462900,UN,2016-01-01,Unidade,
84463010,UN,2016-01-01,Unidade,
84463020,UN,2016-01-01,Unidade,
84463030,UN,2016-01-01,Unidade,
84463040,UN,2016-01-01,Unidade,
84463090,UN,2016-01-01,Unidade,
84471100,UN,2016-01-01,Unidade,
84471200,UN,2016-01-01,Unidade,
84472010,UN,2016-01-01,Unidade,
84472021,UN,2016-01-01,Unidade,
84472029,UN,2016-01-01,Unidade,
84472030,UN,2016-01-01,Unidade,
84479010,UN,2016-01-01,Unidade,
84479020,UN,2016-01-01,Unidade,
84479090,UN,2016-01-01,Unidade,
84481110,UN,2016-01-01,Unidade,
84481120,UN,2016-01-01,Unidade,
84481190,UN,2016-01-01,Unidade,
84481900,UN,2016-01-01,Unidade,
84482010,UN,2016-01-01,Unidade,
84482020,KG,2016-01-01,Quilograma,
84482030,KG,2016-01-01,Quilograma,
84482090,KG,2016-01-01,Quilograma,
84483100,UN,2016-01-01,Unidade,
84483211,UN,2016-01-01,Unidade,
84483219,KG,2016-01-01,Quilograma,
84483220,KG,2016-01-01,Quilograma,
84483230,UN,2016-01-01,Unidade,
84483240,KG,2016-01-01,Quilograma,
84483250,KG,2016-01-01,Quilograma,
84483290,KG,2016-01-01,Quilograma,
84483310,UN,2016-01-01,Unidade,
84483390,KG,2016-01-01,Quilograma,
84483911,KG,2016-01-01,Quilograma,
84483912,KG,2016-01-01,Quilograma,
84483917,KG,2016-01-01,Quilograma,
84483919,KG,2016-01-01,Quilograma,
84483921,KG,2016-01-01,Quilograma,
84483922,KG,2016-01-01,Quilograma,
84483923,KG,2016-01-01,Quilograma,
84483929,KG,2016-01-01,Quilograma,
84483991,KG,2016-01-01,Quilograma,
84483992,KG,2016-01-01,Quilograma,
84483999,KG,2016-01-01,Quilograma,
84484200,UN,2016-01-01,Unidade,
84484910,KG,2016-01-01,Quilograma,
84484920,KG,2016-01-01,Quilograma,
84484990,KG,2016-01-01,Quilograma,
84485100,KG,2016-01-01,Quilograma,
84485910,KG,2016-01-01,Quilograma,
84485921,KG,2016-01-01,Quilograma,
84485922,KG,2016-01-01,Quilograma,
84485929,KG,2016-01-01,Quilograma,
84485930,KG,2016-01-01,Quilograma,
84485940,KG,2016-01-01,Quilograma,
84485990,KG,2016-01-01,Quilograma,
84490010,UN,2016-01-01,Unidade,
84490020,UN,2016-01-01,Unidade,
84490080,UN,2016-01-01,Unidade,
84490091,KG,2016-01-01,Quilograma,
84490099,KG,2016-01-01,Quilograma,
84501100,UN,2016-01-01,Unidade,
84501200,UN,2016-01-01,Unidade,
84501900,UN,2016-01-01,Unidade,
84502010,UN,2016-01-01,Unidade,
84502090,UN,2016-01-01,Unidade,
84509010,KG,2016-01-01,Quilograma,
84509090,KG,2016-01-01,Quilograma,
84511000,UN,2016-01-01,Unidade,
84512100,UN,2016-01-01,Unidade,
84512910,UN,2016-01-01,Unidade,
84512990,UN,2016-01-01,Unidade,
84513010,UN,2016-01-01,Unidade,
84513091,UN,2016-01-01,Unidade,
84513099,UN,2016-01-01,Unidade,
84514010,UN,2016-01-01,Unidade,
84514021,UN,2016-01-01,Unidade,
84514029,UN,2016-01-01,Unidade,
84514090,UN,2016-01-01,Unidade,
84515010,UN,2016-01-01,Unidade,
84515020,UN,2016-01-01,Unidade,
84515090,UN,2016-01-01,Unidade,
84518000,UN,2016-01-01,Unidade,
84519010,KG,2016-01-01,Quilograma,
84519090,KG,2016-01-01,Quilograma,
84521000,UN,2016-01-01,Unidade,
84522110,UN,2016-01-01,Unidade,
84522120,UN,2016-01-01,Unidade,
84522190,UN,2016-01-01,Unidade,
84522910,UN,2016-01-01,Unidade,
84522921,UN,2016-01-01,Unidade,
84522922,UN,2016-01-01,Unidade,
84522923,UN,2016-01-01,Unidade,
84522924,UN,2016-01-01,Unidade,
84522925,UN,2016-01-01,Unidade,
84522929,UN,2016-01-01,Unidade,
84522990,UN,2016-01-01,Unidade,
84523000,KG,2016-01-01,Quilograma,
84529020,KG,2016-01-01,Quilograma,
84529081,KG,2016-01-01,Quilograma,
84529089,KG,2016-01-01,Quilograma,
84529091,KG,2016-01-01,Quilograma,
84529092,KG,2016-01-01,Quilograma,
84529093,UN,2016-01-01,Unidade,
84529094,UN,2016-01-01,Unidade,
84529099,KG,2016-01-01,Quilograma,
84531010,UN,2016-01-01,Unidade,
84531090,UN,2016-01-01,Unidade,
84532000,UN,2016-01-01,Unidade,
84538000,UN,2016-01-01,Unidade,
84539000,KG,2016-01-01,Quilograma,
84541000,UN,2016-01-01,Unidade,
84542010,UN,2016-01-01,Unidade,
84542090,UN,2016-01-01,Unidade,
84543010,UN,2016-01-01,Unidade,
84543020,UN,2016-01-01,Unidade,
84543090,UN,2016-01-01,Unidade,
84549010,KG,2016-01-01,Quilograma,
84549090,KG,2016-01-01,Quilograma,
84551000,UN,2016-01-01,Unidade,
84552110,UN,2016-01-01,Unidade,
84552190,UN,2016-01-01,Unidade,
84552210,UN,2016-01-01,Unidade,
84552290,UN,2016-01-01,Unidade,
84553010,UN,2016-01-01,Unidade,
84553020,UN,2016-01-01,Unidade,
84553090,UN,2016-01-01,Unidade,
84559000,KG,2016-01-01,Quilograma,
84561111,UN,01-01-2017,Unidade,
84561119,UN,01-01-2017,Unidade,
84561190,UN,01-01-2017,Unidade,
84561211,UN,01-01-2017,Unidade,
84561219,UN,01-01-2017,Unidade,
84561290,UN,01-01-2017,Unidade,
84562010,UN,2016-01-01,Unidade,
84562090,UN,2016-01-01,Unidade,
84563011,UN,2016-01-01,Unidade,
84563019,UN,2016-01-01,Unidade,
84563090,UN,2016-01-01,Unidade,
84564000,UN,01-01-2017,Unidade,
84565000,UN,01-01-2017,Unidade,
84569000,UN,2016-01-01,Unidade,
84571000,UN,2016-01-01,Unidade,
84572010,UN,2016-01-01,Unidade,
84572090,UN,2016-01-01,Unidade,
84573010,UN,2016-01-01,Unidade,
84573090,UN,2016-01-01,Unidade,
84581110,UN,2016-01-01,Unidade,
84581191,UN,2016-01-01,Unidade,
84581199,UN,2016-01-01,Unidade,
84581910,UN,2016-01-01,Unidade,
84581990,UN,2016-01-01,Unidade,
84589100,UN,2016-01-01,Unidade,
84589900,UN,2016-01-01,Unidade,
84591000,UN,2016-01-01,Unidade,
84592110,UN,2016-01-01,Unidade,
84592191,UN,2016-01-01,Unidade,
84592199,UN,2016-01-01,Unidade,
84592900,UN,2016-01-01,Unidade,
84593100,UN,2016-01-01,Unidade,
84593900,UN,2016-01-01,Unidade,
84594100,UN,01-01-2017,Unidade,
84594900,UN,01-01-2017,Unidade,
84595100,UN,2016-01-01,Unidade,
84595900,UN,2016-01-01,Unidade,
84596100,UN,2016-01-01,Unidade,
84596900,UN,2016-01-01,Unidade,
84597000,UN,2016-01-01,Unidade,
84601200,UN,01-01-2017,Unidade,
84601900,UN,2016-01-01,Unidade,
84602200,UN,01-01-2017,Unidade,
84602300,UN,01-01-2017,Unidade,
84602400,UN,01-01-2017,Unidade,
84602900,UN,2016-01-01,Unidade,
84603100,UN,2016-01-01,Unidade,
84603900,UN,2016-01-01,Unidade,
84604011,UN,2016-01-01,Unidade,
84604019,UN,2016-01-01,Unidade,
84604091,UN,2016-01-01,Unidade,
84604099,UN,2016-01-01,Unidade,
84609011,UN,2016-01-01,Unidade,
84609012,UN,2016-01-01,Unidade,
84609019,UN,2016-01-01,Unidade,
84609090,UN,2016-01-01,Unidade,
84612010,UN,2016-01-01,Unidade,
84612090,UN,2016-01-01,Unidade,
84613010,UN,2016-01-01,Unidade,
84613090,UN,2016-01-01,Unidade,
84614010,UN,2016-01-01,Unidade,
84614091,UN,2016-01-01,Unidade,
84614099,UN,2016-01-01,Unidade,
84615010,UN,2016-01-01,Unidade,
84615020,UN,2016-01-01,Unidade,
84615090,UN,2016-01-01,Unidade,
84619010,UN,2016-01-01,Unidade,
84619090,UN,2016-01-01,Unidade,
84621011,UN,2016-01-01,Unidade,
84621019,UN,2016-01-01,Unidade,
84621090,UN,2016-01-01,Unidade,
84622100,UN,2016-01-01,Unidade,
84622900,UN,2016-01-01,Unidade,
84623100,UN,2016-01-01,Unidade,
84623910,UN,2016-01-01,Unidade,
84623990,UN,2016-01-01,Unidade,
84624100,UN,2016-01-01,Unidade,
84624900,UN,2016-01-01,Unidade,
84629111,UN,2016-01-01,Unidade,
84629119,UN,2016-01-01,Unidade,
84629191,UN,2016-01-01,Unidade,
84629199,UN,2016-01-01,Unidade,
84629910,UN,2016-01-01,Unidade,
84629920,UN,2016-01-01,Unidade,
84629990,UN,2016-01-01,Unidade,
84631010,UN,2016-01-01,Unidade,
84631090,UN,2016-01-01,Unidade,
84632010,UN,2016-01-01,Unidade,
84632091,UN,2016-01-01,Unidade,
84632099,UN,2016-01-01,Unidade,
84633000,UN,2016-01-01,Unidade,
84639010,UN,2016-01-01,Unidade,
84639090,UN,2016-01-01,Unidade,
84641000,UN,2016-01-01,Unidade,
84642010,UN,2016-01-01,Unidade,
84642021,UN,2016-01-01,Unidade,
84642029,UN,2016-01-01,Unidade,
84642090,UN,2016-01-01,Unidade,
84649011,UN,2016-01-01,Unidade,
84649019,UN,2016-01-01,Unidade,
84649090,UN,2016-01-01,Unidade,
84651000,UN,2016-01-01,Unidade,
84652000,UN,01-01-2017,Unidade,
84659110,UN,2016-01-01,Unidade,
84659120,UN,2016-01-01,Unidade,
84659190,UN,2016-01-01,Unidade,
84659211,UN,2016-01-01,Unidade,
84659219,UN,2016-01-01,Unidade,
84659290,UN,2016-01-01,Unidade,
84659310,UN,2016-01-01,Unidade,
84659390,UN,2016-01-01,Unidade,
84659400,UN,2016-01-01,Unidade,
84659511,UN,2016-01-01,Unidade,
84659512,UN,2016-01-01,Unidade,
84659591,UN,2016-01-01,Unidade,
84659592,UN,2016-01-01,Unidade,
84659600,UN,2016-01-01,Unidade,
84659900,UN,2016-01-01,Unidade,
84661000,KG,2016-01-01,Quilograma,
84662010,KG,2016-01-01,Quilograma,
84662090,KG,2016-01-01,Quilograma,
84663000,KG,2016-01-01,Quilograma,
84669100,KG,2016-01-01,Quilograma,
84669200,KG,2016-01-01,Quilograma,
84669311,KG,2016-01-01,Quilograma,
84669319,KG,2016-01-01,Quilograma,
84669320,KG,2016-01-01,Quilograma,
84669330,KG,2016-01-01,Quilograma,
84669340,KG,2016-01-01,Quilograma,
84669350,KG,2016-01-01,Quilograma,
84669360,KG,2016-01-01,Quilograma,
84669410,KG,2016-01-01,Quilograma,
84669420,KG,2016-01-01,Quilograma,
84669430,KG,2016-01-01,Quilograma,
84669490,KG,2016-01-01,Quilograma,
84671110,UN,2016-01-01,Unidade,
84671190,UN,2016-01-01,Unidade,
84671900,UN,2016-01-01,Unidade,
84672100,UN,2016-01-01,Unidade,
84672200,UN,2016-01-01,Unidade,
84672910,UN,2016-01-01,Unidade,
84672991,UN,2016-01-01,Unidade,
84672992,UN,2016-01-01,Unidade,
84672993,UN,2016-01-01,Unidade,
84672999,UN,2016-01-01,Unidade,
84678100,UN,2016-01-01,Unidade,
84678900,UN,2016-01-01,Unidade,
84679100,KG,2016-01-01,Quilograma,
84679200,KG,2016-01-01,Quilograma,
84679900,KG,2016-01-01,Quilograma,
84681000,UN,2016-01-01,Unidade,
84682000,UN,2016-01-01,Unidade,
84688010,UN,2016-01-01,Unidade,
84688090,UN,2016-01-01,Unidade,
84689010,KG,2016-01-01,Quilograma,
84689020,KG,2016-01-01,Quilograma,
84689090,KG,2016-01-01,Quilograma,
84701000,UN,2016-01-01,Unidade,
84702100,UN,2016-01-01,Unidade,
84702900,UN,2016-01-01,Unidade,
84703000,UN,2016-01-01,Unidade,
84705011,UN,2016-01-01,Unidade,
84705019,UN,2016-01-01,Unidade,
84705090,UN,2016-01-01,Unidade,
84709010,UN,2016-01-01,Unidade,
84709090,UN,2016-01-01,Unidade,
84713011,UN,2016-01-01,Unidade,
84713012,UN,2016-01-01,Unidade,
84713019,UN,2016-01-01,Unidade,
84713090,UN,2016-01-01,Unidade,
84714110,UN,2016-01-01,Unidade,
84714190,UN,2016-01-01,Unidade,
84714900,UN,2016-01-01,Unidade,
84715010,UN,2016-01-01,Unidade,
84715020,UN,2016-01-01,Unidade,
84715030,UN,2016-01-01,Unidade,
84715040,UN,2016-01-01,Unidade,
84715090,UN,2016-01-01,Unidade,
84716052,UN,2016-01-01,Unidade,
84716053,UN,2016-01-01,Unidade,
84716054,UN,2016-01-01,Unidade,
84716059,UN,2016-01-01,Unidade,
84716061,UN,2016-01-01,Unidade,
84716062,UN,2016-01-01,Unidade,
84716080,UN,2016-01-01,Unidade,
84716090,UN,2016-01-01,Unidade,
84717011,UN,2016-01-01,Unidade,
84717012,UN,2016-01-01,Unidade,
84717019,UN,2016-01-01,Unidade,
84717021,UN,2016-01-01,Unidade,
84717029,UN,2016-01-01,Unidade,
84717032,UN,2016-01-01,Unidade,
84717033,UN,2016-01-01,Unidade,
84717039,UN,2016-01-01,Unidade,
84717090,UN,2016-01-01,Unidade,
84718000,UN,2016-01-01,Unidade,
84719011,UN,2016-01-01,Unidade,
84719012,UN,2016-01-01,Unidade,
84719013,UN,2016-01-01,Unidade,
84719014,UN,2016-01-01,Unidade,
84719019,UN,2016-01-01,Unidade,
84719090,UN,2016-01-01,Unidade,
84721000,UN,2016-01-01,Unidade,
84723010,UN,2016-01-01,Unidade,
84723020,UN,2016-01-01,Unidade,
84723030,UN,2016-01-01,Unidade,
84723090,UN,2016-01-01,Unidade,
84729010,UN,2016-01-01,Unidade,
84729021,UN,2016-01-01,Unidade,
84729029,UN,2016-01-01,Unidade,
84729030,UN,2016-01-01,Unidade,
84729040,UN,2016-01-01,Unidade,
84729051,UN,2016-01-01,Unidade,
84729059,UN,2016-01-01,Unidade,
84729091,UN,2016-01-01,Unidade,
84729099,UN,2016-01-01,Unidade,
84732100,KG,2016-01-01,Quilograma,
84732910,KG,2016-01-01,Quilograma,
84732920,KG,2016-01-01,Quilograma,
84732990,KG,2016-01-01,Quilograma,
84733011,UN,2016-01-01,Unidade,
84733019,UN,2016-01-01,Unidade,
84733031,KG,2016-01-01,Quilograma,
84733032,KG,2016-01-01,Quilograma,
84733033,KG,2016-01-01,Quilograma,
84733034,KG,2016-01-01,Quilograma,
84733039,KG,2016-01-01,Quilograma,
84733041,UN,2016-01-01,Unidade,
84733042,UN,2016-01-01,Unidade,
84733043,UN,2016-01-01,Unidade,
84733049,UN,2016-01-01,Unidade,
84733092,UN,2016-01-01,Unidade,
84733099,KG,2016-01-01,Quilograma,
84734010,UN,2016-01-01,Unidade,
84734070,KG,2016-01-01,Quilograma,
84734090,KG,2016-01-01,Quilograma,
84735010,UN,2016-01-01,Unidade,
84735040,KG,2016-01-01,Quilograma,
84735050,UN,2016-01-01,Unidade,
84735090,KG,2016-01-01,Quilograma,
84741000,UN,2016-01-01,Unidade,
84742010,UN,2016-01-01,Unidade,
84742090,UN,2016-01-01,Unidade,
84743100,UN,2016-01-01,Unidade,
84743200,UN,2016-01-01,Unidade,
84743900,UN,2016-01-01,Unidade,
84748010,UN,2016-01-01,Unidade,
84748090,UN,2016-01-01,Unidade,
84749000,KG,2016-01-01,Quilograma,
84751000,UN,2016-01-01,Unidade,
84752100,UN,2016-01-01,Unidade,
84752910,UN,2016-01-01,Unidade,
84752990,UN,2016-01-01,Unidade,
84759000,KG,2016-01-01,Quilograma,
84762100,UN,2016-01-01,Unidade,
84762900,UN,2016-01-01,Unidade,
84768100,UN,2016-01-01,Unidade,
84768910,UN,2016-01-01,Unidade,
84768990,UN,2016-01-01,Unidade,
84769000,KG,2016-01-01,Quilograma,
84771011,UN,2016-01-01,Unidade,
84771019,UN,2016-01-01,Unidade,
84771021,UN,2016-01-01,Unidade,
84771029,UN,2016-01-01,Unidade,
84771091,UN,2016-01-01,Unidade,
84771099,UN,2016-01-01,Unidade,
84772010,UN,2016-01-01,Unidade,
84772090,UN,2016-01-01,Unidade,
84773010,UN,2016-01-01,Unidade,
84773090,UN,2016-01-01,Unidade,
84774010,UN,2016-01-01,Unidade,
84774090,UN,2016-01-01,Unidade,
84775100,UN,2016-01-01,Unidade,
84775911,UN,2016-01-01,Unidade,
84775919,UN,2016-01-01,Unidade,
84775990,UN,2016-01-01,Unidade,
84778010,UN,2016-01-01,Unidade,
84778090,UN,2016-01-01,Unidade,
84779000,KG,2016-01-01,Quilograma,
84781010,UN,2016-01-01,Unidade,
84781090,UN,2016-01-01,Unidade,
84789000,KG,2016-01-01,Quilograma,
84791010,UN,2016-01-01,Unidade,
84791090,UN,2016-01-01,Unidade,
84792000,UN,2016-01-01,Unidade,
84793000,UN,2016-01-01,Unidade,
84794000,UN,2016-01-01,Unidade,
84795000,UN,2016-01-01,Unidade,
84796000,UN,2016-01-01,Unidade,
84797100,UN,2016-01-01,Unidade,
84797900,UN,2016-01-01,Unidade,
84798110,UN,2016-01-01,Unidade,
84798190,UN,2016-01-01,Unidade,
84798210,UN,2016-01-01,Unidade,
84798290,UN,2016-01-01,Unidade,
84798911,UN,2016-01-01,Unidade,
84798912,UN,2016-01-01,Unidade,
84798921,UN,2016-01-01,Unidade,
84798922,UN,2016-01-01,Unidade,
84798931,UN,2016-01-01,Unidade,
84798932,UN,2016-01-01,Unidade,
84798940,UN,2016-01-01,Unidade,
84798991,UN,2016-01-01,Unidade,
84798992,UN,2016-01-01,Unidade,
84798999,UN,2016-01-01,Unidade,
84799010,KG,2016-01-01,Quilograma,
84799090,KG,2016-01-01,Quilograma,
84801000,UN,2016-01-01,Unidade,
84802000,UN,2016-01-01,Unidade,
84803000,UN,2016-01-01,Unidade,
84804100,UN,2016-01-01,Unidade,
84804910,UN,2016-01-01,Unidade,
84804990,UN,2016-01-01,Unidade,
84805000,UN,2016-01-01,Unidade,
84806000,UN,2016-01-01,Unidade,
84807100,UN,2016-01-01,Unidade,
84807900,UN,2016-01-01,Unidade,
84811000,UN,2016-01-01,Unidade,
84812011,UN,2016-01-01,Unidade,
84812019,UN,2016-01-01,Unidade,
84812090,UN,2016-01-01,Unidade,
84813000,UN,2016-01-01,Unidade,
84814000,UN,2016-01-01,Unidade,
84818011,UN,2016-01-01,Unidade,
84818019,UN,2016-01-01,Unidade,
84818021,UN,2016-01-01,Unidade,
84818029,UN,2016-01-01,Unidade,
84818031,UN,2016-01-01,Unidade,
84818039,UN,2016-01-01,Unidade,
84818091,UN,2016-01-01,Unidade,
84818092,UN,2016-01-01,Unidade,
84818093,UN,2016-01-01,Unidade,
84818094,UN,2016-01-01,Unidade,
84818095,UN,2016-01-01,Unidade,
84818096,UN,2016-01-01,Unidade,
84818097,UN,2016-01-01,Unidade,
84818099,UN,2016-01-01,Unidade,
84819010,KG,2016-01-01,Quilograma,
84819090,KG,2016-01-01,Quilograma,
84821010,UN,2016-01-01,Unidade,
84821090,UN,2016-01-01,Unidade,
84822010,UN,2016-01-01,Unidade,
84822090,UN,2016-01-01,Unidade,
84823000,UN,2016-01-01,Unidade,
84824000,UN,2016-01-01,Unidade,
84825010,UN,2016-01-01,Unidade,
84825090,UN,2016-01-01,Unidade,
84828000,UN,2016-01-01,Unidade,
84829111,KG,2016-01-01,Quilograma,
84829119,KG,2016-01-01,Quilograma,
84829120,KG,2016-01-01,Quilograma,
84829130,KG,2016-01-01,Quilograma,
84829190,KG,2016-01-01,Quilograma,
84829910,KG,2016-01-01,Quilograma,
84829990,KG,2016-01-01,Quilograma,
84831011,UN,2016-01-01,Unidade,
84831019,UN,2016-01-01,Unidade,
84831020,UN,2016-01-01,Unidade,
84831030,UN,2016-01-01,Unidade,
84831040,UN,2016-01-01,Unidade,
84831050,UN,2016-01-01,Unidade,
84831090,UN,2016-01-01,Unidade,
84832000,UN,2016-01-01,Unidade,
84833010,UN,2016-01-01,Unidade,
84833021,UN,2016-01-01,Unidade,
84833029,UN,2016-01-01,Unidade,
84833090,UN,2016-01-01,Unidade,
84834010,UN,2016-01-01,Unidade,
84834090,UN,2016-01-01,Unidade,
84835010,UN,2016-01-01,Unidade,
84835090,UN,2016-01-01,Unidade,
84836011,UN,2016-01-01,Unidade,
84836019,UN,2016-01-01,Unidade,
84836090,UN,2016-01-01,Unidade,
84839000,KG,2016-01-01,Quilograma,
84841000,KG,2016-01-01,Quilograma,
84842000,KG,2016-01-01,Quilograma,
84849000,KG,2016-01-01,Quilograma,
84861000,UN,2016-01-01,Unidade,
84862000,UN,2016-01-01,Unidade,
84863000,UN,2016-01-01,Unidade,
84864000,UN,2016-01-01,Unidade,
84869000,KG,2016-01-01,Quilograma,
84871000,UN,2016-01-01,Unidade,
84879000,KG,2016-01-01,Quilograma,
85011011,UN,2016-01-01,Unidade,
85011019,UN,2016-01-01,Unidade,
85011021,UN,2016-01-01,Unidade,
85011029,UN,2016-01-01,Unidade,
85011030,UN,2016-01-01,Unidade,
85012000,UN,2016-01-01,Unidade,
85013110,UN,2016-01-01,Unidade,
85013120,UN,2016-01-01,Unidade,
85013210,UN,2016-01-01,Unidade,
85013220,UN,2016-01-01,Unidade,
85013310,UN,2016-01-01,Unidade,
85013320,UN,2016-01-01,Unidade,
85013411,UN,2016-01-01,Unidade,
85013419,UN,2016-01-01,Unidade,
85013420,UN,2016-01-01,Unidade,
85014011,UN,2016-01-01,Unidade,
85014019,UN,2016-01-01,Unidade,
85014021,UN,2016-01-01,Unidade,
85014029,UN,2016-01-01,Unidade,
85015110,UN,2016-01-01,Unidade,
85015120,UN,2016-01-01,Unidade,
85015190,UN,2016-01-01,Unidade,
85015210,UN,2016-01-01,Unidade,
85015220,UN,2016-01-01,Unidade,
85015290,UN,2016-01-01,Unidade,
85015310,UN,2016-01-01,Unidade,
85015320,UN,2016-01-01,Unidade,
85015330,UN,2016-01-01,Unidade,
85015390,UN,2016-01-01,Unidade,
85016100,UN,2016-01-01,Unidade,
85016200,UN,2016-01-01,Unidade,
85016300,UN,2016-01-01,Unidade,
85016400,UN,2016-01-01,Unidade,
85021110,UN,2016-01-01,Unidade,
85021190,UN,2016-01-01,Unidade,
85021210,UN,2016-01-01,Unidade,
85021290,UN,2016-01-01,Unidade,
85021311,UN,2016-01-01,Unidade,
85021319,UN,2016-01-01,Unidade,
85021390,UN,2016-01-01,Unidade,
85022011,UN,2016-01-01,Unidade,
85022019,UN,2016-01-01,Unidade,
85022090,UN,2016-01-01,Unidade,
85023100,UN,2016-01-01,Unidade,
85023900,UN,2016-01-01,Unidade,
85024010,UN,2016-01-01,Unidade,
85024090,UN,2016-01-01,Unidade,
85030010,KG,2016-01-01,Quilograma,
85030090,KG,2016-01-01,Quilograma,
85041000,UN,2016-01-01,Unidade,
85042100,UN,2016-01-01,Unidade,
85042200,UN,2016-01-01,Unidade,
85042300,UN,2016-01-01,Unidade,
85043111,UN,2016-01-01,Unidade,
85043119,UN,2016-01-01,Unidade,
85043191,UN,2016-01-01,Unidade,
85043192,UN,2016-01-01,Unidade,
85043199,UN,2016-01-01,Unidade,
85043211,UN,2016-01-01,Unidade,
85043219,UN,2016-01-01,Unidade,
85043221,UN,2016-01-01,Unidade,
85043229,UN,2016-01-01,Unidade,
85043300,UN,2016-01-01,Unidade,
85043400,UN,2016-01-01,Unidade,
85044010,UN,2016-01-01,Unidade,
85044021,UN,2016-01-01,Unidade,
85044022,UN,2016-01-01,Unidade,
85044029,UN,2016-01-01,Unidade,
85044030,UN,2016-01-01,Unidade,
85044040,UN,2016-01-01,Unidade,
85044050,UN,2016-01-01,Unidade,
85044060,UN,2016-01-01,Unidade,
85044090,UN,2016-01-01,Unidade,
85045000,UN,2016-01-01,Unidade,
85049010,KG,2016-01-01,Quilograma,
85049020,KG,2016-01-01,Quilograma,
85049030,KG,2016-01-01,Quilograma,
85049040,KG,2016-01-01,Quilograma,
85049090,KG,2016-01-01,Quilograma,
85051100,KG,2016-01-01,Quilograma,
85051910,KG,2016-01-01,Quilograma,
85051990,KG,2016-01-01,Quilograma,
85052010,UN,2016-01-01,Unidade,
85052090,KG,2016-01-01,Quilograma,
85059010,UN,2016-01-01,Unidade,
85059080,KG,2016-01-01,Quilograma,
85059090,KG,2016-01-01,Quilograma,
85061010,UN,2016-01-01,Unidade,
85061020,UN,2016-01-01,Unidade,
85061030,UN,2016-01-01,Unidade,
85063010,UN,2016-01-01,Unidade,
85063090,UN,2016-01-01,Unidade,
85064010,UN,2016-01-01,Unidade,
85064090,UN,2016-01-01,Unidade,
85065010,UN,2016-01-01,Unidade,
85065090,UN,2016-01-01,Unidade,
85066010,UN,2016-01-01,Unidade,
85066090,UN,2016-01-01,Unidade,
85068010,UN,2016-01-01,Unidade,
85068090,UN,2016-01-01,Unidade,
85069000,KG,2016-01-01,Quilograma,
85071010,UN,2016-01-01,Unidade,
85071090,UN,2016-01-01,Unidade,
85072010,UN,2016-01-01,Unidade,
85072090,UN,2016-01-01,Unidade,
85073011,UN,2016-01-01,Unidade,
85073019,UN,2016-01-01,Unidade,
85073090,UN,2016-01-01,Unidade,
85074000,UN,2016-01-01,Unidade,
85075000,UN,2016-01-01,Unidade,
85076000,UN,2016-01-01,Unidade,
85078000,UN,2016-01-01,Unidade,
85079010,UN,2016-01-01,Unidade,
85079020,KG,2016-01-01,Quilograma,
85079090,KG,2016-01-01,Quilograma,
85081100,UN,2016-01-01,Unidade,
85081900,UN,2016-01-01,Unidade,
85086000,UN,2016-01-01,Unidade,
85087000,KG,2016-01-01,Quilograma,
85094010,UN,2016-01-01,Unidade,
85094020,UN,2016-01-01,Unidade,
85094030,UN,2016-01-01,Unidade,
85094040,UN,2016-01-01,Unidade,
85094050,UN,2016-01-01,Unidade,
85094090,UN,2016-01-01,Unidade,
85098010,UN,2016-01-01,Unidade,
85098090,UN,2016-01-01,Unidade,
85099000,KG,2016-01-01,Quilograma,
85101000,UN,2016-01-01,Unidade,
85102000,UN,2016-01-01,Unidade,
85103000,UN,2016-01-01,Unidade,
85109011,UN,2016-01-01,Unidade,
85109019,KG,2016-01-01,Quilograma,
85109020,KG,2016-01-01,Quilograma,
85109090,KG,2016-01-01,Quilograma,
85111000,UN,2016-01-01,Unidade,
85112010,UN,2016-01-01,Unidade,
85112090,UN,2016-01-01,Unidade,
85113010,UN,2016-01-01,Unidade,
85113020,UN,2016-01-01,Unidade,
85114000,UN,2016-01-01,Unidade,
85115010,UN,2016-01-01,Unidade,
85115090,UN,2016-01-01,Unidade,
85118010,UN,2016-01-01,Unidade,
