codigo	unidade	data_publicacao	data_validade	descricao_unidade	
8042020	KG	01/01/2016		Quilograma	
8043000	KG	01/01/2016		Quilograma	
8044000	KG	01/01/2016		Quilograma	
8045010	KG	01/01/2016		Quilograma	
8045020	KG	01/01/2016		Quilograma	
8045030	KG	01/01/2016		Quilograma	
8051000	KG	01/01/2016		Quilograma	
8052100	KG	01/01/2017		Quilograma	
8052200	KG	01/01/2017		Quilograma	
8052900	KG	01/01/2017		Quilograma	
8054000	KG	01/01/2016		Quilograma	
8055000	KG	01/01/2016		Quilograma	
8059000	KG	01/01/2016		Quilograma	
8061000	KG	01/01/2016		Quilograma	
8062000	KG	01/01/2016		Quilograma	
8071100	KG	01/01/2016		Quilograma	
8071900	KG	01/01/2016		Quilograma	
8072000	KG	01/01/2016		Quilograma	
8081000	KG	01/01/2016		Quilograma	
8083000	KG	01/01/2016		Quilograma	
8084000	KG	01/01/2016		Quilograma	
8091000	KG	01/01/2016		Quilograma	
8092100	KG	01/01/2016		Quilograma	
8092900	KG	01/01/2016		Quilograma	
8093010	KG	01/01/2016		Quilograma	
8093020	KG	01/01/2016		Quilograma	
8094000	KG	01/01/2016		Quilograma	
8101000	KG	01/01/2016		Quilograma	
8102000	KG	01/01/2016		Quilograma	
8103000	KG	01/01/2016		Quilograma	
8104000	KG	01/01/2016		Quilograma	
8105000	KG	01/01/2016		Quilograma	
8106000	KG	01/01/2016		Quilograma	
8107000	KG	01/01/2016		Quilograma	
8109000	KG	01/01/2016	30/06/2017	Quilograma	
8109011	KG	01/07/2017		Quilograma	
8109012	KG	01/07/2017		Quilograma	
8109013	KG	01/07/2017		Quilograma	
8109014	KG	01/07/2017		Quilograma	
8109015	KG	01/07/2017		Quilograma	
8109016	KG	01/07/2017		Quilograma	
8109017	KG	01/07/2017		Quilograma	
8109090	KG	01/07/2017		Quilograma	
8111000	KG	01/01/2016		Quilograma	
8112000	KG	01/01/2016		Quilograma	
8119000	KG	01/01/2016		Quilograma	
8121000	KG	01/01/2016		Quilograma	
8129000	KG	01/01/2016		Quilograma	
8131000	KG	01/01/2016		Quilograma	
8132010	KG	01/01/2016		Quilograma	
8132020	KG	01/01/2016		Quilograma	
8133000	KG	01/01/2016		Quilograma	
8134010	KG	01/01/2016		Quilograma	
8134090	KG	01/01/2016		Quilograma	
8135000	KG	01/01/2016		Quilograma	
8140000	KG	01/01/2016		Quilograma	
9011110	TON	01/01/2016		Tonel Metr Liquida	
9011190	KG	01/01/2016		Quilograma	
9011200	KG	01/01/2016		Quilograma	
9012100	KG	01/01/2016		Quilograma	
9012200	KG	01/01/2016		Quilograma	
9019000	KG	01/01/2016		Quilograma	
9021000	KG	01/01/2016		Quilograma	
9022000	KG	01/01/2016		Quilograma	
9023000	KG	01/01/2016		Quilograma	
9024000	KG	01/01/2016		Quilograma	
9030010	KG	01/01/2016		Quilograma	
9030090	KG	01/01/2016		Quilograma	
9041100	KG	01/01/2016		Quilograma	
9041200	KG	01/01/2016		Quilograma	
9042100	KG	01/01/2016		Quilograma	
9042200	KG	01/01/2016		Quilograma	
9051000	KG	01/01/2016		Quilograma	
9052000	KG	01/01/2016		Quilograma	
9061100	KG	01/01/2016		Quilograma	
9061900	KG	01/01/2016		Quilograma	
9062000	KG	01/01/2016		Quilograma	
9071000	KG	01/01/2016		Quilograma	
9072000	KG	01/01/2016		Quilograma	
9081100	KG	01/01/2016		Quilograma	
9081200	KG	01/01/2016		Quilograma	
9082100	KG	01/01/2016		Quilograma	
9082200	KG	01/01/2016		Quilograma	
9083100	KG	01/01/2016		Quilograma	
9083200	KG	01/01/2016		Quilograma	
9092100	KG	01/01/2016		Quilograma	
9092200	KG	01/01/2016		Quilograma	
9093100	KG	01/01/2016		Quilograma	
9093200	KG	01/01/2016		Quilograma	
9096110	KG	01/01/2016		Quilograma	
9096120	KG	01/01/2016		Quilograma	
9096190	KG	01/01/2016		Quilograma	
9096210	KG	01/01/2016		Quilograma	
9096220	KG	01/01/2016		Quilograma	
9096290	KG	01/01/2016		Quilograma	
9101100	KG	01/01/2016		Quilograma	
9101200	KG	01/01/2016		Quilograma	
9102000	KG	01/01/2016		Quilograma	
9103000	KG	01/01/2016		Quilograma	
9109100	KG	01/01/2016		Quilograma	
9109900	KG	01/01/2016		Quilograma	
10011100	KG	01/01/2016		Quilograma	
10011900	KG	01/01/2016		Quilograma	
10019100	KG	01/01/2016		Quilograma	
10019900	KG	01/01/2016		Quilograma	
10021000	KG	01/01/2016		Quilograma	
10029000	KG	01/01/2016		Quilograma	
10031000	KG	01/01/2016		Quilograma	
10039010	KG	01/01/2016		Quilograma	
10039080	KG	01/01/2016		Quilograma	
10039090	KG	01/01/2016		Quilograma	
10041000	KG	01/01/2016		Quilograma	
10049000	KG	01/01/2016		Quilograma	
10051000	KG	01/01/2016		Quilograma	
10059010	KG	01/01/2016		Quilograma	
10059090	KG	01/01/2016		Quilograma	
10061010	KG	01/01/2016		Quilograma	
10061091	KG	01/01/2016		Quilograma	
10061092	KG	01/01/2016		Quilograma	
10062010	KG	01/01/2016		Quilograma	
10062020	KG	01/01/2016		Quilograma	
10063011	KG	01/01/2016		Quilograma	
10063019	KG	01/01/2016		Quilograma	
10063021	KG	01/01/2016		Quilograma	
10063029	KG	01/01/2016		Quilograma	
10064000	KG	01/01/2016		Quilograma	
10071000	KG	01/01/2016		Quilograma	
10079000	KG	01/01/2016		Quilograma	
10081010	KG	01/01/2016		Quilograma	
10081090	KG	01/01/2016		Quilograma	
10082110	KG	01/01/2016		Quilograma	
10082190	KG	01/01/2016		Quilograma	
10082910	KG	01/01/2016		Quilograma	
10082990	KG	01/01/2016		Quilograma	
10083010	KG	01/01/2016		Quilograma	
10083090	KG	01/01/2016		Quilograma	
10084010	KG	01/01/2016		Quilograma	
10084090	KG	01/01/2016		Quilograma	
10085010	KG	01/01/2016		Quilograma	
10085090	KG	01/01/2016		Quilograma	
10086010	KG	01/01/2016		Quilograma	
10086090	KG	01/01/2016		Quilograma	
10089010	KG	01/01/2016		Quilograma	
10089090	KG	01/01/2016		Quilograma	
11010010	KG	01/01/2016		Quilograma	
11010020	KG	01/01/2016		Quilograma	
11022000	KG	01/01/2016		Quilograma	
11029000	KG	01/01/2016		Quilograma	
11031100	KG	01/01/2016		Quilograma	
11031300	KG	01/01/2016		Quilograma	
11031900	KG	01/01/2016		Quilograma	
11032000	KG	01/01/2016		Quilograma	
11041200	KG	01/01/2016		Quilograma	
11041900	KG	01/01/2016		Quilograma	
11042200	KG	01/01/2016		Quilograma	
11042300	KG	01/01/2016		Quilograma	
11042900	KG	01/01/2016		Quilograma	
11043000	KG	01/01/2016		Quilograma	
11051000	KG	01/01/2016		Quilograma	
11052000	KG	01/01/2016		Quilograma	
11061000	KG	01/01/2016		Quilograma	
11062000	KG	01/01/2016		Quilograma	
11063000	KG	01/01/2016		Quilograma	
11071010	KG	01/01/2016		Quilograma	
11071020	KG	01/01/2016		Quilograma	
11072010	KG	01/01/2016		Quilograma	
11072020	KG	01/01/2016		Quilograma	
11081100	KG	01/01/2016		Quilograma	
11081200	KG	01/01/2016		Quilograma	
11081300	KG	01/01/2016		Quilograma	
11081400	KG	01/01/2016		Quilograma	
11081900	KG	01/01/2016		Quilograma	
11082000	KG	01/01/2016		Quilograma	
11090000	KG	01/01/2016		Quilograma	
12011000	KG	01/01/2016		Quilograma	
12019000	TON	01/01/2016		Tonel Metr Liquida	
12023000	KG	01/01/2016		Quilograma	
12024100	KG	01/01/2016		Quilograma	
12024200	KG	01/01/2016		Quilograma	
12030000	KG	01/01/2016		Quilograma	
12040010	KG	01/01/2016		Quilograma	
12040090	KG	01/01/2016		Quilograma	
12051010	KG	01/01/2016		Quilograma	
12051090	KG	01/01/2016		Quilograma	
12059010	KG	01/01/2016		Quilograma	
12059090	KG	01/01/2016		Quilograma	
12060010	KG	01/01/2016		Quilograma	
12060090	KG	01/01/2016		Quilograma	
12071010	KG	01/01/2016		Quilograma	
12071090	KG	01/01/2016		Quilograma	
12072100	KG	01/01/2016		Quilograma	
12072900	KG	01/01/2016		Quilograma	
12073010	KG	01/01/2016		Quilograma	
12073090	KG	01/01/2016		Quilograma	
12074010	KG	01/01/2016		Quilograma	
12074090	KG	01/01/2016		Quilograma	
12075010	KG	01/01/2016		Quilograma	
12075090	KG	01/01/2016		Quilograma	
12076010	KG	01/01/2016		Quilograma	
12076090	KG	01/01/2016		Quilograma	
12077010	KG	01/01/2016		Quilograma	
12077090	KG	01/01/2016		Quilograma	
12079110	KG	01/01/2016		Quilograma	
12079190	KG	01/01/2016		Quilograma	
12079910	KG	01/01/2016		Quilograma	
12079990	KG	01/01/2016		Quilograma	
12081000	KG	01/01/2016		Quilograma	
12089000	KG	01/01/2016		Quilograma	
12091000	KG	01/01/2016		Quilograma	
12092100	KG	01/01/2016		Quilograma	
12092200	KG	01/01/2016		Quilograma	
12092300	KG	01/01/2016		Quilograma	
12092400	KG	01/01/2016		Quilograma	
12092500	KG	01/01/2016		Quilograma	
12092900	KG	01/01/2016		Quilograma	
12093000	KG	01/01/2016		Quilograma	
12099100	KG	01/01/2016		Quilograma	
12099900	KG	01/01/2016		Quilograma	
12101000	KG	01/01/2016		Quilograma	
12102010	KG	01/01/2016		Quilograma	
12102020	KG	01/01/2016		Quilograma	
12112000	KG	01/01/2016		Quilograma	
12113000	KG	01/01/2016		Quilograma	
12114000	KG	01/01/2016		Quilograma	
12115000	KG	01/01/2017		Quilograma	
12119010	KG	01/01/2016		Quilograma	
12119090	KG	01/01/2016		Quilograma	
12122100	KG	01/01/2016		Quilograma	
12122900	KG	01/01/2016		Quilograma	
12129100	KG	01/01/2016		Quilograma	
12129200	KG	01/01/2016		Quilograma	
12129300	KG	01/01/2016		Quilograma	
12129400	KG	01/01/2016		Quilograma	
12129910	KG	01/01/2016		Quilograma	
12129990	KG	01/01/2016		Quilograma	
12130000	KG	01/01/2016		Quilograma	
12141000	KG	01/01/2016		Quilograma	
12149000	KG	01/01/2016		Quilograma	
13012000	KG	01/01/2016		Quilograma	
13019010	KG	01/01/2016		Quilograma	
13019090	KG	01/01/2016		Quilograma	
13021110	KG	01/01/2016		Quilograma	
13021190	KG	01/01/2016		Quilograma	
13021200	KG	01/01/2016		Quilograma	
13021300	KG	01/01/2016		Quilograma	
13021400	KG	01/01/2017		Quilograma	
13021910	KG	01/01/2016		Quilograma	
13021920	KG	01/01/2016		Quilograma	
13021930	KG	01/01/2016		Quilograma	
13021940	KG	01/01/2016		Quilograma	
13021950	KG	01/01/2016		Quilograma	
13021960	KG	01/01/2016		Quilograma	
13021991	KG	01/01/2016		Quilograma	
13021999	KG	01/01/2016		Quilograma	
13022010	KG	01/01/2016		Quilograma	
13022090	KG	01/01/2016		Quilograma	
13023100	KG	01/01/2016		Quilograma	
13023211	KG	01/01/2016		Quilograma	
13023219	KG	01/01/2016		Quilograma	
13023220	KG	01/01/2016		Quilograma	
13023910	KG	01/01/2016		Quilograma	
13023990	KG	01/01/2016		Quilograma	
14011000	KG	01/01/2016		Quilograma	
14012000	KG	01/01/2016		Quilograma	
14019000	KG	01/01/2016		Quilograma	
14042010	KG	01/01/2016		Quilograma	
14042090	KG	01/01/2016		Quilograma	
14049010	KG	01/01/2016		Quilograma	
14049090	KG	01/01/2016		Quilograma	
15011000	KG	01/01/2016		Quilograma	
15012000	KG	01/01/2016		Quilograma	
15019000	KG	01/01/2016		Quilograma	
15021011	KG	01/01/2016		Quilograma	
15021012	KG	01/01/2016		Quilograma	
15021019	KG	01/01/2016		Quilograma	
15021090	KG	01/01/2016		Quilograma	
15029000	KG	01/01/2016		Quilograma	
15030000	KG	01/01/2016		Quilograma	
15041011	KG	01/01/2016		Quilograma	
15041019	KG	01/01/2016		Quilograma	
15041090	KG	01/01/2016		Quilograma	
15042000	KG	01/01/2016		Quilograma	
15043000	KG	01/01/2016		Quilograma	
15050010	KG	01/01/2016		Quilograma	
15050090	KG	01/01/2016		Quilograma	
15060000	KG	01/01/2016		Quilograma	
15071000	TON	01/01/2016		Tonel Metr Liquida	
15079011	TON	01/01/2016		Tonel Metr Liquida	
15079019	TON	01/01/2016		Tonel Metr Liquida	
15079090	TON	01/01/2016		Tonel Metr Liquida	
15081000	KG	01/01/2016		Quilograma	
15089000	KG	01/01/2016		Quilograma	
15091000	KG	01/01/2016		Quilograma	
15099010	KG	01/01/2016		Quilograma	
15099090	KG	01/01/2016		Quilograma	
15100000	KG	01/01/2016		Quilograma	
15111000	KG	01/01/2016		Quilograma	
15119000	KG	01/01/2016		Quilograma	
15121110	KG	01/01/2016		Quilograma	
15121120	KG	01/01/2016		Quilograma	
15121911	KG	01/01/2016		Quilograma	
15121919	KG	01/01/2016		Quilograma	
15121920	KG	01/01/2016		Quilograma	
15122100	KG	01/01/2016		Quilograma	
15122910	KG	01/01/2016		Quilograma	
15122990	KG	01/01/2016		Quilograma	
15131100	KG	01/01/2016		Quilograma	
15131900	KG	01/01/2016		Quilograma	
15132110	KG	01/01/2016		Quilograma	
15132120	KG	01/01/2016		Quilograma	
15132910	KG	01/01/2016		Quilograma	
15132920	KG	01/01/2016		Quilograma	
15141100	KG	01/01/2016		Quilograma	
15141910	KG	01/01/2016		Quilograma	
15141990	KG	01/01/2016		Quilograma	
15149100	KG	01/01/2016		Quilograma	
15149910	KG	01/01/2016		Quilograma	
15149990	KG	01/01/2016		Quilograma	
15151100	KG	01/01/2016		Quilograma	
15151900	KG	01/01/2016		Quilograma	
15152100	KG	01/01/2016		Quilograma	
15152910	KG	01/01/2016		Quilograma	
15152990	KG	01/01/2016		Quilograma	
15153000	KG	01/01/2016		Quilograma	
15155000	KG	01/01/2016		Quilograma	
15159010	KG	01/01/2016		Quilograma	
15159021	KG	01/01/2016		Quilograma	
15159022	KG	01/01/2016		Quilograma	
15159090	KG	01/01/2016		Quilograma	
15161000	KG	01/01/2016		Quilograma	
15162000	KG	01/01/2016		Quilograma	
15171000	KG	01/01/2016		Quilograma	
15179010	KG	01/01/2016		Quilograma	
15179090	KG	01/01/2016		Quilograma	
15180010	KG	01/01/2016		Quilograma	
15180090	KG	01/01/2016		Quilograma	
15200010	KG	01/01/2016		Quilograma	
15200020	KG	01/01/2016		Quilograma	
15211000	KG	01/01/2016		Quilograma	
15219011	KG	01/01/2016		Quilograma	
15219019	KG	01/01/2016		Quilograma	
15219090	KG	01/01/2016		Quilograma	
15220000	KG	01/01/2016		Quilograma	
16010000	KG	01/01/2016		Quilograma	
16021000	KG	01/01/2016		Quilograma	
16022000	KG	01/01/2016		Quilograma	
16023100	KG	01/01/2016		Quilograma	
16023210	KG	01/01/2016		Quilograma	
16023220	KG	01/01/2016		Quilograma	
16023230	KG	01/01/2016		Quilograma	
16023290	KG	01/01/2016		Quilograma	
16023900	KG	01/01/2016		Quilograma	
16024100	KG	01/01/2016		Quilograma	
16024200	KG	01/01/2016		Quilograma	
16024900	KG	01/01/2016		Quilograma	
16025000	KG	01/01/2016		Quilograma	
16029000	KG	01/01/2016		Quilograma	
16030000	KG	01/01/2016		Quilograma	
16041100	KG	01/01/2016		Quilograma	
16041200	KG	01/01/2016		Quilograma	
16041310	KG	01/01/2016		Quilograma	
16041390	KG	01/01/2016		Quilograma	
16041410	KG	01/01/2016		Quilograma	
16041420	KG	01/01/2016		Quilograma	
16041430	KG	01/01/2016		Quilograma	
16041500	KG	01/01/2016		Quilograma	
16041600	KG	01/01/2016		Quilograma	
16041700	KG	01/01/2016		Quilograma	
16041800	KG	01/01/2017		Quilograma	
16041900	KG	01/01/2016		Quilograma	
16042010	KG	01/01/2016		Quilograma	
16042020	KG	01/01/2016		Quilograma	
16042030	KG	01/01/2016		Quilograma	
16042090	KG	01/01/2016		Quilograma	
16043100	KG	01/01/2016		Quilograma	
16043200	KG	01/01/2016		Quilograma	
16051000	KG	01/01/2016		Quilograma	
16052100	KG	01/01/2016		Quilograma	
16052900	KG	01/01/2016		Quilograma	
16053000	KG	01/01/2016		Quilograma	
16054000	KG	01/01/2016		Quilograma	
16055100	KG	01/01/2016		Quilograma	
16055200	KG	01/01/2016		Quilograma	
16055300	KG	01/01/2016		Quilograma	
16055400	KG	01/01/2016		Quilograma	
16055500	KG	01/01/2016		Quilograma	
16055600	KG	01/01/2016		Quilograma	
16055700	KG	01/01/2016		Quilograma	
16055800	KG	01/01/2016		Quilograma	
16055900	KG	01/01/2016		Quilograma	
16056100	KG	01/01/2016		Quilograma	
16056200	KG	01/01/2016		Quilograma	
16056300	KG	01/01/2016		Quilograma	
16056900	KG	01/01/2016		Quilograma	
17011200	KG	01/01/2016		Quilograma	
17011300	TON	01/01/2016		Tonel Metr Liquida	
17011400	TON	01/01/2016		Tonel Metr Liquida	
17019100	KG	01/01/2016		Quilograma	
17019900	TON	01/01/2016		Tonel Metr Liquida	
17021100	KG	01/01/2016		Quilograma	
17021900	KG	01/01/2016		Quilograma	
17022000	KG	01/01/2016		Quilograma	
17023011	KG	01/01/2016		Quilograma	
17023019	KG	01/01/2016		Quilograma	
17023020	KG	01/01/2016		Quilograma	
17024010	KG	01/01/2016		Quilograma	
17024020	KG	01/01/2016		Quilograma	
17025000	KG	01/01/2016		Quilograma	
17026010	KG	01/01/2016		Quilograma	
17026020	KG	01/01/2016		Quilograma	
17029000	KG	01/01/2016		Quilograma	
17031000	KG	01/01/2016		Quilograma	
17039000	KG	01/01/2016		Quilograma	
17041000	KG	01/01/2016		Quilograma	
17049010	KG	01/01/2016		Quilograma	
17049020	KG	01/01/2016		Quilograma	
17049090	KG	01/01/2016		Quilograma	
18010000	TON	01/01/2016		Tonel Metr Liquida	
18020000	KG	01/01/2016		Quilograma	
18031000	TON	01/01/2016		Tonel Metr Liquida	
18032000	TON	01/01/2016		Tonel Metr Liquida	
18040000	TON	01/01/2016		Tonel Metr Liquida	
18050000	TON	01/01/2016		Tonel Metr Liquida	
18061000	KG	01/01/2016		Quilograma	
18062000	KG	01/01/2016		Quilograma	
18063110	KG	01/01/2016		Quilograma	
18063120	KG	01/01/2016		Quilograma	
18063210	KG	01/01/2016		Quilograma	
18063220	KG	01/01/2016		Quilograma	
18069000	KG	01/01/2016		Quilograma	
19011010	KG	01/01/2016		Quilograma	
19011020	KG	01/01/2016		Quilograma	
19011030	KG	01/01/2016		Quilograma	
19011090	KG	01/01/2016		Quilograma	
19012000	KG	01/01/2016		Quilograma	
19019010	KG	01/01/2016		Quilograma	
19019020	KG	01/01/2016		Quilograma	
19019090	KG	01/01/2016		Quilograma	
19021100	KG	01/01/2016		Quilograma	
19021900	KG	01/01/2016		Quilograma	
19022000	KG	01/01/2016		Quilograma	
19023000	KG	01/01/2016		Quilograma	
19024000	KG	01/01/2016		Quilograma	
19030000	KG	01/01/2016		Quilograma	
19041000	KG	01/01/2016		Quilograma	
19042000	KG	01/01/2016		Quilograma	
19043000	KG	01/01/2016		Quilograma	
19049000	KG	01/01/2016		Quilograma	
19051000	KG	01/01/2016		Quilograma	
19052010	KG	01/01/2016		Quilograma	
19052090	KG	01/01/2016		Quilograma	
19053100	KG	01/01/2016		Quilograma	
19053200	KG	01/01/2016		Quilograma	
19054000	KG	01/01/2016		Quilograma	
19059010	KG	01/01/2016		Quilograma	
19059020	KG	01/01/2016		Quilograma	
19059090	KG	01/01/2016		Quilograma	
20011000	KG	01/01/2016		Quilograma	
20019000	KG	01/01/2016		Quilograma	
20021000	KG	01/01/2016		Quilograma	
20029010	KG	01/01/2016		Quilograma	
20029090	KG	01/01/2016		Quilograma	
20031000	KG	01/01/2016		Quilograma	
20039000	KG	01/01/2016		Quilograma	
20041000	KG	01/01/2016		Quilograma	
20049000	KG	01/01/2016		Quilograma	
20051000	KG	01/01/2016		Quilograma	
20052000	KG	01/01/2016		Quilograma	
20054000	KG	01/01/2016		Quilograma	
20055100	KG	01/01/2016		Quilograma	
20055900	KG	01/01/2016		Quilograma	
20056000	KG	01/01/2016		Quilograma	
20057000	KG	01/01/2016		Quilograma	
20058000	KG	01/01/2016		Quilograma	
20059100	KG	01/01/2016		Quilograma	
20059900	KG	01/01/2016		Quilograma	
20060000	KG	01/01/2016		Quilograma	
20071000	KG	01/01/2016		Quilograma	
20079100	KG	01/01/2016		Quilograma	
20079910	KG	01/01/2016		Quilograma	
20079921	KG	01/01/2016		Quilograma	
20079922	KG	01/01/2016		Quilograma	
20079923	KG	01/01/2016		Quilograma	
20079924	KG	01/01/2016		Quilograma	
20079925	KG	01/01/2016		Quilograma	
20079926	KG	01/07/2017		Quilograma	
20079927	KG	01/07/2017		Quilograma	
20079929	KG	01/01/2016		Quilograma	
20079990	KG	01/01/2016		Quilograma	
20081100	KG	01/01/2016		Quilograma	
20081900	KG	01/01/2016		Quilograma	
20082010	KG	01/01/2016		Quilograma	
20082090	KG	01/01/2016		Quilograma	
20083000	KG	01/01/2016		Quilograma	
20084010	KG	01/01/2016		Quilograma	
20084090	KG	01/01/2016		Quilograma	
20085000	KG	01/01/2016		Quilograma	
20086010	KG	01/01/2016		Quilograma	
20086090	KG	01/01/2016		Quilograma	
20087010	KG	01/01/2016		Quilograma	
20087020	KG	01/01/2016		Quilograma	
20087090	KG	01/01/2016		Quilograma	
20088000	KG	01/01/2016		Quilograma	
20089100	KG	01/01/2016		Quilograma	
20089300	KG	01/01/2016		Quilograma	
20089710	KG	01/01/2016		Quilograma	
20089790	KG	01/01/2016		Quilograma	
20089900	KG	01/01/2016		Quilograma	
20091100	KG	01/01/2016		Quilograma	
20091200	KG	01/01/2016		Quilograma	
20091900	KG	01/01/2016		Quilograma	
20092100	KG	01/01/2016		Quilograma	
20092900	KG	01/01/2016		Quilograma	
20093100	KG	01/01/2016		Quilograma	
20093900	KG	01/01/2016		Quilograma	
20094100	KG	01/01/2016		Quilograma	
20094900	KG	01/01/2016		Quilograma	
20095000	KG	01/01/2016		Quilograma	
20096100	KG	01/01/2016		Quilograma	
20096900	KG	01/01/2016		Quilograma	
20097100	KG	01/01/2016		Quilograma	
20097900	KG	01/01/2016		Quilograma	
20098100	KG	01/01/2016		Quilograma	
20098911	KG	01/01/2016		Quilograma	
20098912	KG	01/01/2016		Quilograma	
20098913	KG	01/01/2016		Quilograma	
20098919	KG	01/01/2016		Quilograma	
20098921	KG	01/07/2017		Quilograma	
20098922	KG	01/07/2017		Quilograma	
20098990	KG	01/01/2016		Quilograma	
20099000	KG	01/01/2016		Quilograma	
21011110	TON	01/01/2016		Tonel Metr Liquida	
21011190	TON	01/01/2016		Tonel Metr Liquida	
21011200	TON	01/01/2016		Tonel Metr Liquida	
21012010	KG	01/01/2016		Quilograma	
21012020	KG	01/01/2016		Quilograma	
21013000	KG	01/01/2016		Quilograma	
21021010	KG	01/01/2016		Quilograma	
21021090	KG	01/01/2016		Quilograma	
21022000	KG	01/01/2016		Quilograma	
21023000	KG	01/01/2016		Quilograma	
21031010	KG	01/01/2016		Quilograma	
21031090	KG	01/01/2016		Quilograma	
21032010	KG	01/01/2016		Quilograma	
21032090	KG	01/01/2016		Quilograma	
21033010	KG	01/01/2016		Quilograma	
21033021	KG	01/01/2016		Quilograma	
21033029	KG	01/01/2016		Quilograma	
21039011	KG	01/01/2016		Quilograma	
21039019	KG	01/01/2016		Quilograma	
21039021	KG	01/01/2016		Quilograma	
21039029	KG	01/01/2016		Quilograma	
21039091	KG	01/01/2016		Quilograma	
21039099	KG	01/01/2016		Quilograma	
21041011	KG	01/01/2016		Quilograma	
21041019	KG	01/01/2016		Quilograma	
21041021	KG	01/01/2016		Quilograma	
21041029	KG	01/01/2016		Quilograma	
21042000	KG	01/01/2016		Quilograma	
21050010	KG	01/01/2016		Quilograma	
21050090	KG	01/01/2016		Quilograma	
21061000	KG	01/01/2016		Quilograma	
21069010	KG	01/01/2016		Quilograma	
21069021	KG	01/01/2016		Quilograma	
21069029	KG	01/01/2016		Quilograma	
21069030	KG	01/01/2016		Quilograma	
21069040	KG	01/01/2016		Quilograma	
21069050	KG	01/01/2016		Quilograma	
21069060	KG	01/01/2016		Quilograma	
21069090	KG	01/01/2016		Quilograma	
22011000	LT	01/01/2016		Litro	
22019000	LT	01/01/2016		Litro	
22021000	LT	01/01/2016		Litro	
22029100	LT	01/01/2017		Litro	
22029900	LT	01/01/2017		Litro	
22030000	LT	01/01/2016		Litro	
22041010	LT	01/01/2016		Litro	
22041090	LT	01/01/2016		Litro	
22042100	LT	01/01/2016		Litro	
22042211	LT	01/01/2017		Litro	
22042219	LT	01/01/2017		Litro	
22042220	LT	01/01/2017		Litro	
22042910	LT	01/01/2017		Litro	
22042920	LT	01/01/2016		Litro	
22043000	LT	01/01/2016		Litro	
22051000	LT	01/01/2016		Litro	
22059000	LT	01/01/2016		Litro	
22060010	LT	01/01/2016		Litro	
22060090	LT	01/01/2016		Litro	
22071010	LT	01/01/2016		Litro	
22071090	LT	01/01/2016		Litro	
22072011	LT	01/01/2016		Litro	
22072019	LT	01/01/2016		Litro	
22072020	LT	01/01/2016		Litro	
22082000	LT	01/01/2016		Litro	
22083010	LT	01/01/2016		Litro	
22083020	LT	01/01/2016		Litro	
22083090	LT	01/01/2016		Litro	
22084000	LT	01/01/2016		Litro	
22085000	LT	01/01/2016		Litro	
22086000	LT	01/01/2016		Litro	
22087000	LT	01/01/2016		Litro	
22089000	LT	01/01/2016		Litro	
22090000	LT	01/01/2016		Litro	
23011010	KG	01/01/2016		Quilograma	
23011090	KG	01/01/2016		Quilograma	
23012010	KG	01/01/2016		Quilograma	
23012090	KG	01/01/2016		Quilograma	
23021000	KG	01/01/2016		Quilograma	
23023010	KG	01/01/2016		Quilograma	
23023090	KG	01/01/2016		Quilograma	
23024000	KG	01/01/2016		Quilograma	
23025000	KG	01/01/2016		Quilograma	
23031000	KG	01/01/2016		Quilograma	
23032000	KG	01/01/2016		Quilograma	
23033000	KG	01/01/2016		Quilograma	
23040010	TON	01/01/2016		Tonel Metr Liquida	
